769,55.0,55.0,18.0
770,76.0,30.0,10.0
771,57.0,29.0,11.0
772,44.0,60.0,11.0
773,60.0,25.0,14.0
774,64.0,23.0,0.0
775,97.0,40.0,7.0
776,63.0,26.0,5.0
777,73.0,20.0,11.0
778,56.0,20.0,2.0
779,40.0,23.0,27.0
780,68.0,5.0,21.0
781,57.0,54.0,17.0
782,82.0,25.0,18.0
783,45.0,27.0,13.0
784,56.0,23.0,7.0
785,44.0,21.0,4.0
786,80.0,8.0,16.0
787,51.0,2.0,15.0
788,59.0,9.0,16.0
789,55.0,34.0,25.0
790,63.0,19.0,19.0
791,82.0,42.0,13.0
792,44.0,51.0,1.0
793,63.0,98.0,22.0
794,68.0,31.0,7.0
795,67.0,99.0,14.0
796,112.0,98.0,28.0
797,42.0,42.0,8.0
798,48.0,17.0,17.0
799,54.0,57.0,6.0
800,43.0,36.0,4.0
801,24.0,38.0,9.0
802,47.0,22.0,15.0
803,53.0,13.0,7.0
804,82.0,49.0,6.0
805,59.0,24.0,4.0
806,48.0,15.0,3.0
807,56.0,16.0,5.0
808,49.0,28.0,36.0
809,63.0,104.0,35.0
810,35.0,37.0,33.0
811,115.0,36.0,34.0
812,37.0,10.0,15.0
813,63.0,45.0,1.0
814,44.0,30.0,12.0
815,60.0,24.0,22.0
816,50.0,76.0,34.0
817,33.0,17.0,29.0
818,65.0,25.0,17.0
819,43.0,37.0,9.0
820,47.0,22.0,8.0
821,119.0,32.0,39.0
822,54.0,34.0,5.0
823,63.0,58.0,17.0
824,38.0,71.0,29.0
825,47.0,18.0,8.0
826,41.0,14.0,20.0
827,71.0,22.0,8.0
828,47.0,59.0,4.0
829,45.0,37.0,17.0
830,42.0,32.0,13.0
831,83.0,22.0,32.0
832,48.0,43.0,20.0
833,45.0,34.0,6.0
834,61.0,8.0,9.0
835,34.0,11.0,27.0
836,135.0,5.0,0.0
837,44.0,58.0,19.0
838,50.0,11.0,9.0
839,61.0,65.0,15.0
840,41.0,40.0,3.0
841,61.0,7.0,5.0
842,68.0,27.0,3.0
843,38.0,30.0,18.0
844,61.0,44.0,23.0
845,66.0,20.0,7.0
846,45.0,17.0,8.0
847,84.0,11.0,20.0
848,87.0,76.0,6.0
849,44.0,45.0,33.0
850,49.0,67.0,12.0
851,44.0,61.0,20.0
852,44.0,48.0,5.0
853,43.0,37.0,13.0
854,38.0,11.0,57.0
855,81.0,14.0,0.0
856,37.0,19.0,3.0
857,31.0,55.0,31.0
858,60.0,25.0,14.0
859,77.0,12.0,8.0
860,36.0,84.0,5.0
861,65.0,23.0,16.0
862,48.0,14.0,5.0
863,48.0,16.0,12.0
864,52.0,5.0,42.0
865,51.0,53.0,17.0
866,54.0,22.0,3.0
867,67.0,36.0,13.0
868,40.0,23.0,12.0
869,51.0,33.0,10.0
870,70.0,34.0,20.0
871,58.0,65.0,19.0
872,44.0,8.0,1.0
873,44.0,10.0,14.0
874,64.0,60.0,13.0
875,69.0,29.0,9.0
876,52.0,101.0,10.0
877,57.0,38.0,48.0
878,93.0,41.0,31.0
879,37.0,20.0,0.0
880,32.0,2.0,15.0
881,84.0,30.0,28.0
882,54.0,5.0,7.0
883,68.0,13.0,8.0
884,44.0,30.0,59.0
885,41.0,16.0,0.0
886,41.0,23.0,6.0
887,51.0,48.0,0.0
888,49.0,15.0,6.0
889,62.0,14.0,23.0
890,36.0,13.0,25.0
891,67.0,27.0,18.0
892,42.0,14.0,19.0
893,38.0,29.0,21.0
894,51.0,41.0,8.0
895,55.0,84.0,5.0
896,92.0,24.0,38.0
897,27.0,10.0,50.0
898,77.0,14.0,19.0
899,37.0,18.0,14.0
900,53.0,20.0,26.0
901,31.0,61.0,11.0
902,41.0,1.0,4.0
903,42.0,14.0,10.0
904,51.0,14.0,10.0
905,59.0,5.0,24.0
906,49.0,37.0,15.0
907,56.0,22.0,3.0
908,55.0,27.0,14.0
909,30.0,26.0,16.0
910,40.0,10.0,16.0
911,37.0,0.0,3.0
912,33.0,15.0,8.0
913,57.0,13.0,4.0
914,52.0,39.0,30.0
915,52.0,109.0,11.0
916,38.0,21.0,7.0
917,71.0,27.0,13.0
918,31.0,18.0,10.0
919,39.0,22.0,4.0
920,76.0,28.0,1.0
921,73.0,17.0,5.0
922,41.0,26.0,11.0
923,39.0,19.0,28.0
924,35.0,25.0,13.0
925,80.0,30.0,19.0
926,35.0,20.0,16.0
927,39.0,15.0,16.0
928,62.0,32.0,5.0
929,44.0,26.0,3.0
930,30.0,15.0,6.0
931,39.0,25.0,5.0
932,27.0,26.0,12.0
933,42.0,11.0,10.0
934,44.0,25.0,2.0
935,26.0,24.0,11.0
936,26.0,41.0,3.0
937,66.0,41.0,24.0
938,98.0,24.0,6.0
939,34.0,43.0,6.0
940,88.0,10.0,6.0
941,62.0,8.0,5.0
942,45.0,32.0,21.0
943,34.0,11.0,16.0
944,33.0,41.0,6.0
945,37.0,13.0,11.0
946,48.0,7.0,29.0
947,64.0,14.0,30.0
948,51.0,34.0,12.0
949,49.0,8.0,17.0
950,48.0,16.0,11.0
951,42.0,4.0,13.0
952,55.0,37.0,4.0
953,54.0,43.0,13.0
954,36.0,20.0,14.0
955,38.0,11.0,2.0
956,52.0,54.0,12.0
957,43.0,4.0,11.0
958,43.0,4.0,13.0
959,49.0,24.0,9.0
960,62.0,17.0,11.0
961,38.0,33.0,1.0
962,47.0,27.0,5.0
963,44.0,27.0,4.0
964,41.0,47.0,6.0
