cluster_size,0.125,0.175,0.18,0.225,0.23,0.35,0.4
107,4522.0,3089.0,2808.0,1224.0,1378.0,1051.0,6.0
108,4271.0,3211.0,2695.0,1256.0,1209.0,1028.0,18.0
109,4219.0,2487.0,2892.0,1387.0,1107.0,1152.0,30.0
110,4021.0,2595.0,2384.0,1173.0,1179.0,946.0,3.0
111,4001.0,2702.0,2528.0,1279.0,1060.0,845.0,23.0
112,3965.0,2335.0,2669.0,1096.0,1035.0,901.0,25.0
113,4020.0,2490.0,2507.0,1325.0,1070.0,910.0,24.0
114,3826.0,2329.0,2091.0,1111.0,946.0,871.0,22.0
115,3704.0,2603.0,2045.0,1407.0,970.0,929.0,30.0
116,3711.0,2339.0,2319.0,955.0,1102.0,800.0,11.0
117,3812.0,2393.0,2108.0,1122.0,1007.0,1109.0,20.0
118,3611.0,2401.0,2244.0,1137.0,1015.0,827.0,5.0
119,3514.0,2098.0,1852.0,1018.0,1079.0,956.0,15.0
120,3744.0,2177.0,2151.0,1035.0,843.0,803.0,12.0
121,3423.0,2356.0,2209.0,1067.0,897.0,768.0,15.0
122,3294.0,1946.0,2266.0,976.0,946.0,811.0,0.0
123,3479.0,2152.0,2125.0,915.0,920.0,727.0,0.0
124,3505.0,2223.0,2093.0,983.0,909.0,759.0,22.0
125,3428.0,2079.0,1860.0,937.0,884.0,839.0,10.0
126,3326.0,2005.0,1793.0,979.0,1014.0,761.0,4.0
127,3211.0,2279.0,2172.0,895.0,751.0,763.0,22.0
128,3206.0,1939.0,1784.0,927.0,899.0,755.0,38.0
129,2965.0,2069.0,1924.0,759.0,756.0,855.0,7.0
130,2787.0,2118.0,2384.0,650.0,777.0,725.0,32.0
131,2827.0,1659.0,1722.0,1104.0,657.0,830.0,4.0
132,2949.0,2021.0,1813.0,927.0,1040.0,721.0,0.0
133,2779.0,1632.0,1743.0,863.0,844.0,642.0,0.0
134,2863.0,2313.0,1845.0,865.0,796.0,678.0,7.0
135,2901.0,1974.0,1511.0,780.0,773.0,611.0,25.0
136,2673.0,1632.0,1462.0,876.0,807.0,679.0,6.0
137,2783.0,2016.0,1868.0,694.0,618.0,509.0,9.0
138,2809.0,1669.0,1631.0,734.0,868.0,508.0,6.0
139,2627.0,1704.0,1499.0,896.0,800.0,669.0,30.0
140,2554.0,1568.0,1785.0,886.0,679.0,601.0,23.0
141,2370.0,1808.0,1405.0,755.0,680.0,498.0,20.0
142,2659.0,1753.0,1669.0,692.0,609.0,530.0,38.0
143,2446.0,1612.0,1758.0,618.0,636.0,626.0,8.0
144,2444.0,1571.0,1483.0,727.0,592.0,497.0,35.0
145,2439.0,1369.0,1213.0,720.0,724.0,462.0,1.0
146,2358.0,1742.0,1493.0,681.0,731.0,566.0,25.0
147,2266.0,1638.0,1477.0,794.0,557.0,519.0,3.0
148,2293.0,1303.0,1523.0,903.0,642.0,522.0,1.0
149,2156.0,1657.0,1102.0,715.0,628.0,657.0,26.0
150,2094.0,1488.0,1491.0,680.0,520.0,606.0,10.0
151,2324.0,1905.0,1127.0,605.0,570.0,595.0,16.0
152,2155.0,1181.0,1094.0,614.0,713.0,539.0,5.0
153,2178.0,1261.0,1416.0,728.0,514.0,679.0,7.0
154,2276.0,1579.0,1467.0,615.0,525.0,514.0,19.0
155,2278.0,1398.0,1121.0,742.0,556.0,523.0,4.0
156,2138.0,1231.0,1450.0,555.0,428.0,446.0,10.0
157,2067.0,1660.0,1087.0,628.0,595.0,579.0,4.0
158,1900.0,1277.0,1304.0,567.0,577.0,472.0,13.0
159,2037.0,1542.0,1262.0,491.0,528.0,430.0,15.0
160,1947.0,1138.0,1143.0,675.0,478.0,511.0,0.0
161,2002.0,1205.0,1441.0,487.0,384.0,549.0,27.0
162,1974.0,1316.0,1013.0,632.0,571.0,562.0,3.0
163,1980.0,1031.0,1026.0,543.0,655.0,410.0,8.0
164,1930.0,1261.0,1271.0,551.0,518.0,451.0,14.0
165,1978.0,1217.0,1028.0,618.0,518.0,455.0,1.0
166,1822.0,1438.0,1086.0,526.0,449.0,403.0,9.0
167,1855.0,1077.0,1380.0,572.0,510.0,460.0,15.0
168,1818.0,1018.0,1240.0,514.0,526.0,403.0,5.0
169,1881.0,1341.0,1013.0,555.0,441.0,445.0,8.0
170,1826.0,1204.0,1072.0,402.0,519.0,535.0,1.0
171,1752.0,1048.0,1286.0,491.0,539.0,452.0,6.0
172,1736.0,1048.0,1281.0,612.0,505.0,337.0,9.0
173,1657.0,891.0,1082.0,610.0,418.0,416.0,12.0
174,1734.0,1000.0,1113.0,499.0,494.0,327.0,5.0
175,1596.0,1195.0,766.0,593.0,507.0,363.0,0.0
176,1643.0,964.0,901.0,582.0,410.0,383.0,25.0
177,1643.0,894.0,854.0,472.0,488.0,421.0,0.0
178,1626.0,1000.0,737.0,525.0,455.0,283.0,15.0
179,1543.0,1124.0,1182.0,372.0,407.0,430.0,10.0
